circuit_name,shots,optimization_level,noise_rate,num_qubits,depth,count_1q,count_2q,runtime,tvd,top_state,success_probability,n_qubits_config,depth_config
Parameterized,512,2,0.01,2,3,2,1,0.002816915512084961,0.02734375,01,,2,
Parameterized,512,3,0.0,2,3,2,1,0.0019867420196533203,0.001953125,01,,2,
Parameterized,512,3,0.001,2,3,2,1,0.002728700637817383,0.009765625,01,,2,
Parameterized,512,3,0.01,2,3,2,1,0.0032808780670166016,0.029296875,01,,2,
Parameterized,1024,0,0.0,2,3,2,1,0.003316164016723633,0.0185546875,01,,2,
Parameterized,512,3,0.05,2,3,2,1,0.003992319107055664,0.08398437500000011,01,,2,
Parameterized,1024,0,0.01,2,3,2,1,0.0035772323608398438,0.01562500000000011,11,,2,
Parameterized,1024,0,0.001,2,3,2,1,0.005959987640380859,0.0107421875,11,,2,
Parameterized,1024,0,0.05,2,3,2,1,0.006849527359008789,0.06445312500000011,01,,2,
Parameterized,1024,1,0.0,2,3,2,1,0.004300355911254883,0.0244140625,01,,2,
Parameterized,1024,1,0.001,2,3,2,1,0.004670143127441406,0.0078125,11,,2,
Parameterized,1024,1,0.05,2,3,2,1,0.004717111587524414,0.07324218750000011,11,,2,
Parameterized,1024,1,0.01,2,3,2,1,0.004216670989990234,0.013671875000000111,11,,2,
Parameterized,1024,2,0.0,2,3,2,1,0.0037581920623779297,0.01171875,11,,2,
Parameterized,1024,2,0.001,2,3,2,1,0.006486177444458008,0.01171875,11,,2,
Parameterized,1024,2,0.01,2,3,2,1,0.00671696662902832,0.0302734375,11,,2,
Parameterized,1024,3,0.0,2,3,2,1,0.003813028335571289,0.017578125,11,,2,
Parameterized,1024,2,0.05,2,3,2,1,0.004755496978759766,0.07617187500000011,11,,2,
Parameterized,1024,3,0.001,2,3,2,1,0.005333900451660156,0.0029296875,01,,2,
Parameterized,1024,3,0.01,2,3,2,1,0.0048062801361083984,0.014648437500000111,11,,2,
Parameterized,1024,3,0.05,2,3,2,1,0.007384777069091797,0.08300781250000011,11,,2,
Parameterized,4096,0,0.0,2,3,2,1,0.017778873443603516,0.00537109375,11,,2,
Parameterized,4096,0,0.01,2,3,2,1,0.020088672637939453,0.016357421875,11,,2,
Parameterized,4096,0,0.001,2,3,2,1,0.011701107025146484,0.005859375,01,,2,
Parameterized,4096,0,0.05,2,3,2,1,0.014820098876953125,0.06982421875000011,01,,2,
Parameterized,4096,1,0.0,2,3,2,1,0.015797853469848633,0.015625,11,,2,
Parameterized,4096,1,0.001,2,3,2,1,0.017615318298339844,0.0068359375,01,,2,
Parameterized,4096,1,0.01,2,3,2,1,0.02468705177307129,0.017578125,01,,2,
Parameterized,4096,1,0.05,2,3,2,1,0.024381160736083984,0.06909179687500011,01,,2,
Parameterized,4096,2,0.0,2,3,2,1,0.012473821640014648,0.007568359375,11,,2,
Parameterized,4096,2,0.001,2,3,2,1,0.021759033203125,0.011474609375,11,,2,
Parameterized,4096,2,0.05,2,3,2,1,0.013557672500610352,0.07153320312500011,01,,2,
Parameterized,4096,2,0.01,2,3,2,1,0.012286186218261719,0.013916015625000111,01,,2,
Parameterized,4096,3,0.0,2,3,2,1,0.0164337158203125,0.0009765625,01,,2,
Parameterized,4096,3,0.001,2,3,2,1,0.019402027130126953,0.015869140625,11,,2,
Parameterized,4096,3,0.01,2,3,2,1,0.014496326446533203,0.013427734375000111,01,,2,
Parameterized,4096,3,0.05,2,3,2,1,0.014612197875976562,0.07543945312500011,01,,2,
Parameterized,128,0,0.0,3,4,3,2,0.0014867782592773438,0.06250000000000003,001,,3,
Parameterized,128,0,0.001,3,4,3,2,0.0029973983764648438,0.07812500000000003,001,,3,
Parameterized,128,0,0.01,3,4,3,2,0.002974271774291992,0.08593749999999997,001,,3,
Parameterized,128,0,0.05,3,4,3,2,0.0030181407928466797,0.13281250000000008,001,,3,
Parameterized,128,1,0.0,3,4,3,2,0.0014870166778564453,0.04687500000000003,111,,3,
Parameterized,128,1,0.01,3,4,3,2,0.0027933120727539062,0.09375,001,,3,
Parameterized,128,1,0.001,3,4,3,2,0.0031147003173828125,0.0234375,001,,3,
Parameterized,128,1,0.05,3,4,3,2,0.0028886795043945312,0.11718750000000008,001,,3,
Parameterized,128,2,0.0,3,4,3,2,0.0015366077423095703,0.023437500000000028,001,,3,
Parameterized,128,2,0.001,3,4,3,2,0.0029058456420898438,0.015625,111,,3,
Parameterized,128,2,0.01,3,4,3,2,0.003217935562133789,0.0390625,001,,3,
Parameterized,128,2,0.05,3,4,3,2,0.0028116703033447266,0.13281250000000008,001,,3,
Parameterized,128,3,0.0,3,4,3,2,0.0016405582427978516,0.04687500000000008,111,,3,
Parameterized,128,3,0.001,3,4,3,2,0.002986431121826172,0.0703125,111,,3,
Parameterized,128,3,0.01,3,4,3,2,0.003020048141479492,0.0390625,001,,3,
Parameterized,128,3,0.05,3,4,3,2,0.002941608428955078,0.09375000000000006,111,,3,
Parameterized,512,0,0.0,3,4,3,2,0.0025370121002197266,0.04101562499999992,111,,3,
Parameterized,512,0,0.01,3,4,3,2,0.003771066665649414,0.05468750000000003,111,,3,
Parameterized,512,0,0.001,3,4,3,2,0.004325389862060547,0.009765624999999917,111,,3,
Parameterized,512,0,0.05,3,4,3,2,0.004062652587890625,0.11328125000000008,001,,3,
Parameterized,512,1,0.0,3,4,3,2,0.0019714832305908203,0.046875,001,,3,
Parameterized,512,1,0.001,3,4,3,2,0.0037393569946289062,0.05078124999999997,001,,3,
Parameterized,512,1,0.01,3,4,3,2,0.00421595573425293,0.03710937500000003,001,,3,
Parameterized,512,1,0.05,3,4,3,2,0.0037527084350585938,0.08007812500000006,111,,3,
Parameterized,512,2,0.0,3,4,3,2,0.0031709671020507812,0.021484375,001,,3,
Parameterized,512,2,0.001,3,4,3,2,0.0041844844818115234,0.029296875,111,,3,
Parameterized,512,2,0.01,3,4,3,2,0.0038766860961914062,0.03320312500000008,001,,3,
Parameterized,512,3,0.0,3,4,3,2,0.002828359603881836,0.017578125,111,,3,
Parameterized,512,2,0.05,3,4,3,2,0.0041561126708984375,0.06835937500000006,001,,3,
Parameterized,512,3,0.01,3,4,3,2,0.0030908584594726562,0.04296875,001,,3,
Parameterized,512,3,0.001,3,4,3,2,0.0037348270416259766,0.013671875,001,,3,
Parameterized,512,3,0.05,3,4,3,2,0.0041179656982421875,0.08007812500000006,111,,3,
Parameterized,1024,0,0.0,3,4,3,2,0.003196239471435547,0.0244140625,111,,3,
Parameterized,1024,0,0.001,3,4,3,2,0.005328178405761719,0.0166015625,111,,3,
Parameterized,1024,0,0.01,3,4,3,2,0.005234718322753906,0.03710937499999997,001,,3,
Parameterized,1024,0,0.05,3,4,3,2,0.005262851715087891,0.08886718750000006,001,,3,
Parameterized,1024,1,0.0,3,4,3,2,0.004514455795288086,0.019531249999999917,001,,3,
Parameterized,1024,1,0.001,3,4,3,2,0.004931926727294922,0.017578125000000056,001,,3,
Parameterized,1024,1,0.01,3,4,3,2,0.0056383609771728516,0.03710937499999997,111,,3,
Parameterized,1024,2,0.0,3,4,3,2,0.0037009716033935547,0.015625,001,,3,
Parameterized,1024,1,0.05,3,4,3,2,0.008800029754638672,0.09179687500000008,001,,3,
Parameterized,1024,2,0.001,3,4,3,2,0.00594329833984375,0.04003906250000003,001,,3,
Parameterized,1024,2,0.01,3,4,3,2,0.006169795989990234,0.04296875,111,,3,
Parameterized,1024,2,0.05,3,4,3,2,0.007970094680786133,0.09667968750000008,001,,3,
Parameterized,1024,3,0.0,3,4,3,2,0.004929065704345703,0.007812499999999972,001,,3,
Parameterized,1024,3,0.01,3,4,3,2,0.0071184635162353516,0.0322265625,001,,3,
Parameterized,1024,3,0.001,3,4,3,2,0.005337238311767578,0.03125000000000008,111,,3,
Parameterized,4096,0,0.0,3,4,3,2,0.016223669052124023,0.005859375,111,,3,
Parameterized,1024,3,0.05,3,4,3,2,0.005243539810180664,0.09375000000000006,111,,3,
Parameterized,4096,0,0.01,3,4,3,2,0.01933431625366211,0.022460937500000083,001,,3,
Parameterized,4096,0,0.001,3,4,3,2,0.019162654876708984,0.00830078125,111,,3,
Parameterized,4096,1,0.0,3,4,3,2,0.01413273811340332,0.009765625000000028,001,,3,
Parameterized,4096,0,0.05,3,4,3,2,0.014749526977539062,0.08349609375000008,001,,3,
Parameterized,4096,1,0.001,3,4,3,2,0.017525434494018555,0.010009765625000083,111,,3,
Parameterized,4096,1,0.01,3,4,3,2,0.01827073097229004,0.026855468750000083,111,,3,
Parameterized,4096,1,0.05,3,4,3,2,0.014813423156738281,0.08935546875000008,111,,3,
Parameterized,4096,2,0.0,3,4,3,2,0.01322484016418457,0.009521484374999917,001,,3,
Parameterized,4096,2,0.001,3,4,3,2,0.017570018768310547,0.0126953125,111,,3,
Parameterized,4096,2,0.01,3,4,3,2,0.009657144546508789,0.014892578125000028,111,,3,
Parameterized,4096,3,0.0,3,4,3,2,0.025437593460083008,0.01025390625,001,,3,
Parameterized,4096,2,0.05,3,4,3,2,0.02201247215270996,0.08813476562500008,001,,3,
Parameterized,4096,3,0.001,3,4,3,2,0.020179271697998047,0.007568359375000028,111,,3,
Parameterized,4096,3,0.01,3,4,3,2,0.01734471321105957,0.023437500000000083,111,,3,
Parameterized,128,0,0.0,4,5,4,3,0.0019533634185791016,0.09106917382415923,0001,,4,
Parameterized,4096,3,0.05,3,4,3,2,0.02029132843017578,0.08178710937500008,111,,3,
Parameterized,128,0,0.001,4,5,4,3,0.002806425094604492,0.08103580470336318,0001,,4,
Parameterized,128,0,0.01,4,5,4,3,0.002985715866088867,0.09865169529663691,1111,,4,
Parameterized,128,1,0.0,4,5,4,3,0.0018863677978515625,0.11695752147247765,1111,,4,
Parameterized,128,0,0.05,4,5,4,3,0.0041730403900146484,0.09397997852752235,1111,,4,
Parameterized,128,1,0.001,4,5,4,3,0.0031294822692871094,0.06763167382415926,0001,,4,
Parameterized,128,1,0.01,4,5,4,3,0.0031316280364990234,0.10110254294495535,0001,,4,
Parameterized,128,1,0.05,4,5,4,3,0.0035157203674316406,0.12745084764831846,0001,,4,
Parameterized,128,2,0.0,4,5,4,3,0.0016300678253173828,0.1328125,0001,,4,
Parameterized,128,2,0.001,4,5,4,3,0.0029959678649902344,0.07299332617584077,0001,,4,
Parameterized,128,2,0.01,4,5,4,3,0.0031528472900390625,0.10646419529663692,0001,,4,
Parameterized,128,2,0.05,4,5,4,3,0.0038483142852783203,0.14820752147247768,0001,,4,
Parameterized,128,3,0.0,4,5,4,3,0.0016007423400878906,0.10960497852752236,1111,,4,
Parameterized,128,3,0.001,4,5,4,3,0.003215312957763672,0.09375000000000001,1111,,4,
Parameterized,128,3,0.01,4,5,4,3,0.0029082298278808594,0.11718750000000004,1111,,4,
Parameterized,128,3,0.05,4,5,4,3,0.004590272903442383,0.1557900429449553,1111,,4,
Parameterized,512,0,0.0,4,5,4,3,0.0028600692749023438,0.03147997852752235,0001,,4,
Parameterized,512,0,0.001,4,5,4,3,0.004159450531005859,0.05713834764831849,1111,,4,
Parameterized,512,0,0.01,4,5,4,3,0.004382133483886719,0.057406091769114556,0001,,4,
Parameterized,512,1,0.0,4,5,4,3,0.003396272659301758,0.03416080470336316,0001,,4,
Parameterized,512,0,0.05,4,5,4,3,0.0037419795989990234,0.15333919529663692,0001,,4,
Parameterized,512,1,0.001,4,5,4,3,0.00423741340637207,0.014399576175840811,1111,,4,
Parameterized,512,1,0.01,4,5,4,3,0.004002094268798828,0.04323649412079607,0001,,4,
Parameterized,512,1,0.05,4,5,4,3,0.003618001937866211,0.0981539726483185,0001,,4,
Parameterized,512,2,0.0,4,5,4,3,0.0026934146881103516,0.03002457617584081,0001,,4,
Parameterized,512,2,0.001,4,5,4,3,0.00374603271484375,0.0546875,1111,,4,
Parameterized,512,2,0.01,4,5,4,3,0.0036973953247070312,0.04078564647247768,0001,,4,
Parameterized,512,2,0.05,4,5,4,3,0.0040111541748046875,0.14039502147247773,1111,,4,
Parameterized,512,3,0.0,4,5,4,3,0.0030329227447509766,0.06322770117584077,0001,,4,
Parameterized,512,3,0.001,4,5,4,3,0.003910064697265625,0.04247102735168158,1111,,4,
Parameterized,512,3,0.01,4,5,4,3,0.004482269287109375,0.05491747852752239,1111,,4,
Parameterized,1024,0,0.0,4,5,4,3,0.003781557083129883,0.02125439647247772,1111,,4,
Parameterized,512,3,0.05,4,5,4,3,0.005158424377441406,0.1377141952966369,1111,,4,
Parameterized,1024,0,0.001,4,5,4,3,0.0056340694427490234,0.021484374999999962,0001,,4,
Parameterized,1024,0,0.01,4,5,4,3,0.006200075149536133,0.03297314647247768,1111,,4,
Parameterized,1024,1,0.0,4,5,4,3,0.0034208297729492188,0.023207521472477677,1111,,4,
Parameterized,1024,0,0.05,4,5,4,3,0.00583195686340332,0.14139046676911454,0001,,4,
Parameterized,1024,1,0.001,4,5,4,3,0.004691600799560547,0.02123551367584077,0001,,4,
Parameterized,1024,1,0.01,4,5,4,3,0.005694150924682617,0.03929247852752235,1111,,4,
Parameterized,1024,1,0.05,4,5,4,3,0.006526470184326172,0.13382682809327373,1111,,4,
Parameterized,1024,2,0.0,4,5,4,3,0.0044519901275634766,0.019761228527522323,1111,,4,
Parameterized,1024,2,0.001,4,5,4,3,0.0050449371337890625,0.029296875,0001,,4,
Parameterized,1024,2,0.01,4,5,4,3,0.0059621334075927734,0.03295426367584074,0001,,4,
Parameterized,1024,2,0.05,4,5,4,3,0.005277872085571289,0.10962386132415926,1111,,4,
Parameterized,1024,3,0.0,4,5,4,3,0.005151033401489258,0.02368636132415919,0001,,4,
Parameterized,1024,3,0.001,4,5,4,3,0.004946470260620117,0.05076236720336316,1111,,4,
Parameterized,1024,3,0.01,4,5,4,3,0.007509946823120117,0.03881363867584084,0001,,4,
Parameterized,1024,3,0.05,4,5,4,3,0.007614850997924805,0.11622982029663691,1111,,4,
Parameterized,4096,0,0.0,4,5,4,3,0.012310028076171875,0.014409017574159189,0001,,4,
Parameterized,4096,0,0.001,4,5,4,3,0.016319990158081055,0.013920736324159227,0001,,4,
Parameterized,4096,0,0.05,4,5,4,3,0.01605081558227539,0.12258691794495537,0001,,4,
Parameterized,4096,0,0.01,4,5,4,3,0.01388096809387207,0.025151205074159258,0001,,4,
Parameterized,4096,1,0.0,4,5,4,3,0.008088827133178711,0.017085123050840773,0001,,4,
Parameterized,4096,1,0.001,4,5,4,3,0.010836362838745117,0.019775390625,0001,,4,
Parameterized,4096,1,0.01,4,5,4,3,0.015828847885131836,0.029320478495796096,0001,,4,
Parameterized,4096,1,0.05,4,5,4,3,0.015678882598876953,0.12600488669495535,0001,,4,
Parameterized,4096,2,0.0,4,5,4,3,0.0191342830657959,0.01807112694915919,1111,,4,
Parameterized,4096,2,0.001,4,5,4,3,0.020030498504638672,0.013193035148318422,1111,,4,
Parameterized,4096,2,0.01,4,5,4,3,0.019442081451416016,0.04153223044495537,0001,,4,
Parameterized,4096,3,0.0,4,5,4,3,0.015131235122680664,0.009554529269114515,1111,,4,
Parameterized,4096,2,0.05,4,5,4,3,0.013194084167480469,0.12429590231995537,1111,,4,
Parameterized,4096,3,0.001,4,5,4,3,0.015591621398925781,0.009493160180044636,0001,,4,
Parameterized,4096,3,0.01,4,5,4,3,0.016737937927246094,0.02857861522247772,0001,,4,
Parameterized,128,0,0.0,5,6,5,4,0.0017774105072021484,0.11075761473182767,00001,,5,
Parameterized,4096,3,0.05,4,5,4,3,0.015657424926757812,0.13577051169495535,1111,,4,
Parameterized,128,0,0.001,5,6,5,4,0.0029647350311279297,0.11095007517674996,11111,,5,
Parameterized,128,0,0.05,5,6,5,4,0.0033369064331054688,0.16058086200109933,00001,,5,
Parameterized,128,0,0.01,5,6,5,4,0.0030913352966308594,0.11800277552767106,11111,,5,
Parameterized,128,1,0.0,5,6,5,4,0.002227306365966797,0.148305536498975,00001,,5,
Parameterized,128,1,0.001,5,6,5,4,0.003042936325073242,0.09482767555579674,11111,,5,
Parameterized,128,1,0.01,5,6,5,4,0.0032355785369873047,0.17724167341698682,11111,,5,
Parameterized,128,1,0.05,5,6,5,4,0.0033538341522216797,0.26278915594514546,00001,,5,
Parameterized,128,2,0.0,5,6,5,4,0.002280712127685547,0.14592964949916515,11111,,5,
Parameterized,128,2,0.001,5,6,5,4,0.003084897994995117,0.0834916734169868,00001,,5,
Parameterized,128,2,0.05,5,6,5,4,0.0030930042266845703,0.16940109797369274,00001,,5,
Parameterized,128,2,0.01,5,6,5,4,0.0038809776306152344,0.10391533262182111,11111,,5,
Parameterized,128,3,0.0,5,6,5,4,0.0019428730010986328,0.07420645932404343,00001,,5,
Parameterized,128,3,0.001,5,6,5,4,0.0032150745391845703,0.0984967529343144,00001,,5,
Parameterized,128,3,0.01,5,6,5,4,0.0033490657806396484,0.10067226382382037,11111,,5,
Parameterized,128,3,0.05,5,6,5,4,0.0034737586975097656,0.24357513579713302,11111,,5,
Parameterized,512,0,0.0,5,6,5,4,0.0032372474670410156,0.06565906405424278,11111,,5,
Parameterized,512,0,0.001,5,6,5,4,0.004121065139770508,0.05995113732518423,00001,,5,
Parameterized,512,0,0.01,5,6,5,4,0.0035669803619384766,0.06586056859441448,00001,,5,
Parameterized,512,0,0.05,5,6,5,4,0.005602121353149414,0.12777559462163096,11111,,5,
Parameterized,512,1,0.0,5,6,5,4,0.003934383392333984,0.04739035741694546,11111,,5,
Parameterized,512,1,0.001,5,6,5,4,0.0037496089935302734,0.05862617150060333,11111,,5,
Parameterized,512,1,0.01,5,6,5,4,0.005122661590576172,0.09042872397278352,00001,,5,
Parameterized,512,1,0.05,5,6,5,4,0.004260063171386719,0.14718902179785204,00001,,5,
Parameterized,512,2,0.0,5,6,5,4,0.002775907516479492,0.03936776220339609,00001,,5,
Parameterized,512,2,0.001,5,6,5,4,0.00400233268737793,0.04056795862091188,00001,,5,
Parameterized,512,2,0.01,5,6,5,4,0.004079103469848633,0.07438662909300926,00001,,5,
Parameterized,512,3,0.0,5,6,5,4,0.002527952194213867,0.059439273999619735,00001,,5,
Parameterized,512,2,0.05,5,6,5,4,0.004823923110961914,0.171067241593654,00001,,5,
Parameterized,512,3,0.001,5,6,5,4,0.004470109939575195,0.04993604902774536,00001,,5,
Parameterized,512,3,0.01,5,6,5,4,0.004313468933105469,0.10968713326999087,00001,,5,
Parameterized,512,3,0.05,5,6,5,4,0.003859281539916992,0.18657441876987504,11111,,5,
Parameterized,1024,0,0.0,5,6,5,4,0.003255605697631836,0.03597245052831585,00001,,5,
Parameterized,1024,0,0.001,5,6,5,4,0.005079507827758789,0.04008284967591513,00001,,5,
Parameterized,1024,0,0.01,5,6,5,4,0.0042307376861572266,0.04607796121423549,11111,,5,
Parameterized,1024,0,0.05,5,6,5,4,0.006639003753662109,0.18317910709479476,11111,,5,
Parameterized,1024,1,0.0,5,6,5,4,0.005003452301025391,0.047721449000264454,11111,,5,
Parameterized,1024,1,0.001,5,6,5,4,0.0057752132415771484,0.03831081944552571,11111,,5,
Parameterized,1024,1,0.01,5,6,5,4,0.00487828254699707,0.056517705594224366,11111,,5,
Parameterized,1024,2,0.0,5,6,5,4,0.0035674571990966797,0.031208062825374357,11111,,5,
Parameterized,1024,1,0.05,5,6,5,4,0.005198240280151367,0.16300555724212967,11111,,5,
Parameterized,1024,2,0.001,5,6,5,4,0.005697488784790039,0.038202512295769056,00001,,5,
Parameterized,1024,2,0.01,5,6,5,4,0.005106449127197266,0.0355849580657599,00001,,5,
Parameterized,1024,3,0.0,5,6,5,4,0.003484487533569336,0.03677981039060528,00001,,5,
Parameterized,1024,2,0.05,5,6,5,4,0.005861997604370117,0.14877988174193946,11111,,5,
Parameterized,1024,3,0.001,5,6,5,4,0.006362199783325195,0.04619828009403423,11111,,5,
Parameterized,1024,3,0.01,5,6,5,4,0.005837202072143555,0.046091220972287565,00001,,5,
Parameterized,1024,3,0.05,5,6,5,4,0.016374588012695312,0.17094941876987507,00001,,5,
Parameterized,4096,0,0.0,5,6,5,4,0.017188310623168945,0.012829523305383537,00001,,5,
Parameterized,4096,0,0.001,5,6,5,4,0.019458770751953125,0.01471080710640595,00001,,5,
Parameterized,4096,0,0.01,5,6,5,4,0.014742374420166016,0.043172501844530316,11111,,5,
Parameterized,4096,0,0.05,5,6,5,4,0.017165660858154297,0.1568119195947948,00001,,5,
Parameterized,4096,1,0.0,5,6,5,4,0.016236305236816406,0.021419178777175012,11111,,5,
Parameterized,4096,1,0.001,5,6,5,4,0.018709182739257812,0.01890473615565982,00001,,5,
Parameterized,4096,1,0.01,5,6,5,4,0.013829946517944336,0.04055534491759021,11111,,5,
Parameterized,4096,1,0.05,5,6,5,4,0.018048763275146484,0.1551029352197948,00001,,5,
Parameterized,4096,2,0.0,5,6,5,4,0.014178752899169922,0.016240524051865754,11111,,5,
Parameterized,4096,2,0.001,5,6,5,4,0.02022075653076172,0.014530937703586183,11111,,5,
Parameterized,4096,2,0.01,5,6,5,4,0.015265703201293945,0.03930851204652114,11111,,5,
Parameterized,4096,2,0.05,5,6,5,4,0.018291711807250977,0.1509525445947948,11111,,5,
Parameterized,4096,3,0.0,5,6,5,4,0.013044118881225586,0.0253357951761382,11111,,5,
Parameterized,4096,3,0.001,5,6,5,4,0.01683497428894043,0.01757780197263485,00001,,5,
Parameterized,4096,3,0.01,5,6,5,4,0.015281915664672852,0.03436610494204936,11111,,5,
Parameterized,4096,3,0.05,5,6,5,4,0.01641535758972168,0.15385957501987507,00001,,5,
Variable Depth,128,0,0.0,2,2,2,0,0.0015375614166259766,0.015625,00,,2,1.0
Variable Depth,128,0,0.001,2,2,2,0,0.002638101577758789,0.046875,10,,2,1.0
Variable Depth,128,0,0.01,2,2,2,0,0.0032994747161865234,0.078125,01,,2,1.0
Variable Depth,128,0,0.05,2,2,2,0,0.0035567283630371094,0.0390625,01,,2,1.0
Variable Depth,128,1,0.0,2,2,2,0,0.0014035701751708984,0.03125000000000011,01,,2,1.0
Variable Depth,128,1,0.001,2,2,2,0,0.0029671192169189453,0.03125,01,,2,1.0
Variable Depth,128,1,0.01,2,2,2,0,0.003079652786254883,0.09374999999999989,11,,2,1.0
Variable Depth,128,1,0.05,2,2,2,0,0.002595186233520508,0.0625,11,,2,1.0
Variable Depth,128,2,0.0,2,2,2,0,0.001729726791381836,0.11718749999999989,01,,2,1.0
Variable Depth,128,2,0.001,2,2,2,0,0.002637147903442383,0.046875,01,,2,1.0
Variable Depth,128,2,0.01,2,2,2,0,0.0028820037841796875,0.0234375,01,,2,1.0
Variable Depth,128,2,0.05,2,2,2,0,0.0025734901428222656,0.04687500000000011,01,,2,1.0
Variable Depth,128,3,0.0,2,2,2,0,0.001544952392578125,0.06249999999999989,01,,2,1.0
Variable Depth,128,3,0.001,2,2,2,0,0.002935647964477539,0.0234375,00,,2,1.0
Variable Depth,128,3,0.01,2,2,2,0,0.0029821395874023438,0.0703125,10,,2,1.0
Variable Depth,128,3,0.05,2,2,2,0,0.002908945083618164,0.0703125,01,,2,1.0
Variable Depth,512,0,0.0,2,2,2,0,0.002794504165649414,0.017578125,00,,2,1.0
Variable Depth,512,0,0.001,2,2,2,0,0.0039288997650146484,0.01757812500000011,01,,2,1.0
Variable Depth,512,0,0.01,2,2,2,0,0.0036215782165527344,0.03906250000000011,11,,2,1.0
