circuit_name,shots,optimization_level,noise_rate,num_qubits,depth,count_1q,count_2q,runtime,tvd,top_state,success_probability,n_qubits_config,depth_config
Variable Depth,512,0,0.05,2,2,2,0,0.003481626510620117,0.03124999999999989,00,,2,1.0
Variable Depth,512,1,0.0,2,2,2,0,0.003625631332397461,0.033203125,10,,2,1.0
Variable Depth,512,1,0.001,2,2,2,0,0.003458261489868164,0.01171875,01,,2,1.0
Variable Depth,512,1,0.01,2,2,2,0,0.0035326480865478516,0.052734375,01,,2,1.0
Variable Depth,512,1,0.05,2,2,2,0,0.0040247440338134766,0.03125,00,,2,1.0
Variable Depth,512,2,0.0,2,2,2,0,0.003554821014404297,0.05078125,11,,2,1.0
Variable Depth,512,2,0.001,2,2,2,0,0.003929615020751953,0.0390625,11,,2,1.0
Variable Depth,512,2,0.05,2,2,2,0,0.0041844844818115234,0.017578125,01,,2,1.0
Variable Depth,512,2,0.01,2,2,2,0,0.004447221755981445,0.03125,11,,2,1.0
Variable Depth,512,3,0.0,2,2,2,0,0.0033211708068847656,0.03515625,10,,2,1.0
Variable Depth,512,3,0.001,2,2,2,0,0.00373077392578125,0.037109375,11,,2,1.0
Variable Depth,512,3,0.01,2,2,2,0,0.0034830570220947266,0.0234375,10,,2,1.0
Variable Depth,512,3,0.05,2,2,2,0,0.003980398178100586,0.011718749999999889,10,,2,1.0
Variable Depth,1024,0,0.0,2,2,2,0,0.006262063980102539,0.01855468750000011,00,,2,1.0
Variable Depth,1024,0,0.001,2,2,2,0,0.005708456039428711,0.0224609375,00,,2,1.0
Variable Depth,1024,0,0.01,2,2,2,0,0.005233287811279297,0.0361328125,10,,2,1.0
Variable Depth,1024,0,0.05,2,2,2,0,0.00496220588684082,0.01855468749999989,01,,2,1.0
Variable Depth,1024,1,0.0,2,2,2,0,0.006074666976928711,0.02929687500000011,10,,2,1.0
Variable Depth,1024,1,0.001,2,2,2,0,0.005608797073364258,0.013671875000000111,11,,2,1.0
Variable Depth,1024,1,0.05,2,2,2,0,0.004972934722900391,0.0341796875,01,,2,1.0
Variable Depth,1024,1,0.01,2,2,2,0,0.0048389434814453125,0.02343750000000011,00,,2,1.0
Variable Depth,1024,2,0.0,2,2,2,0,0.006417989730834961,0.013671875,01,,2,1.0
Variable Depth,1024,2,0.001,2,2,2,0,0.0039000511169433594,0.009765624999999889,11,,2,1.0
Variable Depth,1024,2,0.01,2,2,2,0,0.0069463253021240234,0.02441406250000011,00,,2,1.0
Variable Depth,1024,2,0.05,2,2,2,0,0.007210969924926758,0.0146484375,01,,2,1.0
Variable Depth,1024,3,0.0,2,2,2,0,0.005800485610961914,0.010742187500000111,00,,2,1.0
Variable Depth,1024,3,0.001,2,2,2,0,0.0051860809326171875,0.02734374999999989,00,,2,1.0
Variable Depth,1024,3,0.05,2,2,2,0,0.004834890365600586,0.02441406250000011,00,,2,1.0
Variable Depth,1024,3,0.01,2,2,2,0,0.006122589111328125,0.02050781249999989,10,,2,1.0
Variable Depth,4096,0,0.0,2,2,2,0,0.020617961883544922,0.01953125000000011,11,,2,1.0
Variable Depth,4096,0,0.001,2,2,2,0,0.007897377014160156,0.005615234375000111,00,,2,1.0
Variable Depth,4096,0,0.01,2,2,2,0,0.015080928802490234,0.008056640625,11,,2,1.0
Variable Depth,4096,0,0.05,2,2,2,0,0.019057512283325195,0.01513671875,00,,2,1.0
Variable Depth,4096,1,0.0,2,2,2,0,0.02161240577697754,0.013671875,11,,2,1.0
Variable Depth,4096,1,0.001,2,2,2,0,0.017788410186767578,0.012207031250000111,01,,2,1.0
Variable Depth,4096,1,0.01,2,2,2,0,0.01580643653869629,0.007812499999999889,10,,2,1.0
Variable Depth,4096,1,0.05,2,2,2,0,0.01897263526916504,0.011962890625,10,,2,1.0
Variable Depth,4096,2,0.0,2,2,2,0,0.02301478385925293,0.009765625000000111,00,,2,1.0
Variable Depth,4096,2,0.001,2,2,2,0,0.01985025405883789,0.005859375000000111,10,,2,1.0
Variable Depth,4096,2,0.01,2,2,2,0,0.012337446212768555,0.00634765625,01,,2,1.0
Variable Depth,4096,2,0.05,2,2,2,0,0.011190176010131836,0.01513671875,10,,2,1.0
Variable Depth,4096,3,0.0,2,2,2,0,0.021450042724609375,0.01953125000000011,00,,2,1.0
Variable Depth,4096,3,0.001,2,2,2,0,0.019710302352905273,0.01806640625000011,01,,2,1.0
Variable Depth,4096,3,0.01,2,2,2,0,0.011768102645874023,0.005126953125,10,,2,1.0
Variable Depth,4096,3,0.05,2,2,2,0,0.014320611953735352,0.011718749999999889,00,,2,1.0
Variable Depth,128,0,0.0,2,4,6,0,0.0017275810241699219,3.3306690738754696e-16,00,,2,3.0
Variable Depth,128,0,0.001,2,4,6,0,0.0026428699493408203,3.3306690738754696e-16,00,,2,3.0
Variable Depth,128,0,0.01,2,4,6,0,0.002919912338256836,0.03906249999999967,00,,2,3.0
Variable Depth,128,0,0.05,2,4,6,0,0.002972841262817383,0.14843749999999967,00,,2,3.0
Variable Depth,128,1,0.0,2,2,2,0,0.0014553070068359375,3.3306690738754696e-16,00,,2,3.0
Variable Depth,128,1,0.001,2,2,2,0,0.002618551254272461,3.3306690738754696e-16,00,,2,3.0
Variable Depth,128,1,0.01,2,2,2,0,0.002655506134033203,3.3306690738754696e-16,00,,2,3.0
Variable Depth,128,1,0.05,2,2,2,0,0.0030977725982666016,3.3306690738754696e-16,00,,2,3.0
Variable Depth,128,2,0.0,2,2,2,0,0.0013420581817626953,3.3306690738754696e-16,00,,2,3.0
Variable Depth,128,2,0.001,2,2,2,0,0.002750396728515625,3.3306690738754696e-16,00,,2,3.0
Variable Depth,128,2,0.01,2,2,2,0,0.0027747154235839844,3.3306690738754696e-16,00,,2,3.0
Variable Depth,128,2,0.05,2,2,2,0,0.002961874008178711,3.3306690738754696e-16,00,,2,3.0
Variable Depth,128,3,0.0,2,2,2,0,0.0013866424560546875,3.3306690738754696e-16,00,,2,3.0
Variable Depth,128,3,0.001,2,2,2,0,0.0030634403228759766,3.3306690738754696e-16,00,,2,3.0
Variable Depth,128,3,0.01,2,2,2,0,0.0028007030487060547,3.3306690738754696e-16,00,,2,3.0
Variable Depth,128,3,0.05,2,2,2,0,0.003555774688720703,3.3306690738754696e-16,00,,2,3.0
Variable Depth,512,0,0.0,2,4,6,0,0.003570079803466797,3.3306690738754696e-16,00,,2,3.0
Variable Depth,512,0,0.001,2,4,6,0,0.0040323734283447266,0.003906249999999667,00,,2,3.0
Variable Depth,512,0,0.01,2,4,6,0,0.004200458526611328,0.023437499999999667,00,,2,3.0
Variable Depth,512,0,0.05,2,4,6,0,0.003931760787963867,0.14453124999999967,00,,2,3.0
Variable Depth,512,1,0.0,2,2,2,0,0.002759695053100586,3.3306690738754696e-16,00,,2,3.0
Variable Depth,512,1,0.001,2,2,2,0,0.0038671493530273438,3.3306690738754696e-16,00,,2,3.0
Variable Depth,512,1,0.01,2,2,2,0,0.0032262802124023438,3.3306690738754696e-16,00,,2,3.0
Variable Depth,512,1,0.05,2,2,2,0,0.004064321517944336,3.3306690738754696e-16,00,,2,3.0
Variable Depth,512,2,0.0,2,2,2,0,0.0027866363525390625,3.3306690738754696e-16,00,,2,3.0
Variable Depth,512,2,0.001,2,2,2,0,0.0043735504150390625,3.3306690738754696e-16,00,,2,3.0
Variable Depth,512,2,0.01,2,2,2,0,0.003973722457885742,3.3306690738754696e-16,00,,2,3.0
Variable Depth,512,2,0.05,2,2,2,0,0.004575967788696289,3.3306690738754696e-16,00,,2,3.0
Variable Depth,512,3,0.0,2,2,2,0,0.002862691879272461,3.3306690738754696e-16,00,,2,3.0
Variable Depth,512,3,0.001,2,2,2,0,0.0036613941192626953,3.3306690738754696e-16,00,,2,3.0
Variable Depth,512,3,0.01,2,2,2,0,0.003398418426513672,3.3306690738754696e-16,00,,2,3.0
Variable Depth,512,3,0.05,2,2,2,0,0.0037794113159179688,3.3306690738754696e-16,00,,2,3.0
Variable Depth,1024,0,0.0,2,4,6,0,0.0056476593017578125,3.3306690738754696e-16,00,,2,3.0
Variable Depth,1024,0,0.001,2,4,6,0,0.0047228336334228516,0.001953124999999667,00,,2,3.0
Variable Depth,1024,0,0.01,2,4,6,0,0.003545522689819336,0.031249999999999667,00,,2,3.0
Variable Depth,1024,0,0.05,2,4,6,0,0.0052645206451416016,0.12988281249999967,00,,2,3.0
Variable Depth,1024,1,0.0,2,2,2,0,0.0032148361206054688,3.3306690738754696e-16,00,,2,3.0
Variable Depth,1024,1,0.001,2,2,2,0,0.0058820247650146484,3.3306690738754696e-16,00,,2,3.0
Variable Depth,1024,1,0.01,2,2,2,0,0.0049517154693603516,3.3306690738754696e-16,00,,2,3.0
Variable Depth,1024,1,0.05,2,2,2,0,0.0048787593841552734,3.3306690738754696e-16,00,,2,3.0
Variable Depth,1024,2,0.0,2,2,2,0,0.004281520843505859,3.3306690738754696e-16,00,,2,3.0
Variable Depth,1024,2,0.001,2,2,2,0,0.004736423492431641,3.3306690738754696e-16,00,,2,3.0
Variable Depth,1024,2,0.01,2,2,2,0,0.005710124969482422,3.3306690738754696e-16,00,,2,3.0
Variable Depth,1024,2,0.05,2,2,2,0,0.006042957305908203,3.3306690738754696e-16,00,,2,3.0
Variable Depth,1024,3,0.0,2,2,2,0,0.0036268234252929688,3.3306690738754696e-16,00,,2,3.0
Variable Depth,1024,3,0.001,2,2,2,0,0.005125999450683594,3.3306690738754696e-16,00,,2,3.0
Variable Depth,1024,3,0.01,2,2,2,0,0.0055010318756103516,3.3306690738754696e-16,00,,2,3.0
Variable Depth,4096,0,0.0,2,4,6,0,0.02158379554748535,3.3306690738754696e-16,00,,2,3.0
Variable Depth,1024,3,0.05,2,2,2,0,0.01992034912109375,3.3306690738754696e-16,00,,2,3.0
Variable Depth,4096,0,0.001,2,4,6,0,0.020381689071655273,0.003417968749999667,00,,2,3.0
Variable Depth,4096,0,0.01,2,4,6,0,0.01564955711364746,0.03295898437499967,00,,2,3.0
Variable Depth,4096,0,0.05,2,4,6,0,0.021027803421020508,0.13989257812499967,00,,2,3.0
Variable Depth,4096,1,0.0,2,2,2,0,0.021976470947265625,3.3306690738754696e-16,00,,2,3.0
Variable Depth,4096,1,0.001,2,2,2,0,0.019057273864746094,3.3306690738754696e-16,00,,2,3.0
Variable Depth,4096,1,0.01,2,2,2,0,0.0153045654296875,3.3306690738754696e-16,00,,2,3.0
Variable Depth,4096,1,0.05,2,2,2,0,0.020219087600708008,3.3306690738754696e-16,00,,2,3.0
Variable Depth,4096,2,0.0,2,2,2,0,0.008724689483642578,3.3306690738754696e-16,00,,2,3.0
Variable Depth,4096,2,0.001,2,2,2,0,0.01660442352294922,3.3306690738754696e-16,00,,2,3.0
Variable Depth,4096,2,0.01,2,2,2,0,0.015159368515014648,3.3306690738754696e-16,00,,2,3.0
Variable Depth,4096,3,0.0,2,2,2,0,0.004235029220581055,3.3306690738754696e-16,00,,2,3.0
Variable Depth,4096,2,0.05,2,2,2,0,0.013260364532470703,3.3306690738754696e-16,00,,2,3.0
Variable Depth,4096,3,0.001,2,2,2,0,0.017425060272216797,3.3306690738754696e-16,00,,2,3.0
Variable Depth,4096,3,0.01,2,2,2,0,0.017787456512451172,3.3306690738754696e-16,00,,2,3.0
Variable Depth,128,0,0.0,2,6,10,0,0.0018296241760253906,0.04687500000000003,00,,2,5.0
Variable Depth,4096,3,0.05,2,2,2,0,0.01781439781188965,3.3306690738754696e-16,00,,2,3.0
Variable Depth,128,0,0.001,2,6,10,0,0.00264739990234375,0.04687499999999975,10,,2,5.0
Variable Depth,128,0,0.01,2,6,10,0,0.0028464794158935547,0.07031250000000003,10,,2,5.0
Variable Depth,128,0,0.05,2,6,10,0,0.002732992172241211,0.07031249999999997,01,,2,5.0
Variable Depth,128,1,0.0,2,2,2,0,0.0014700889587402344,0.05468749999999992,01,,2,5.0
Variable Depth,128,1,0.001,2,2,2,0,0.002691984176635742,0.07812500000000003,11,,2,5.0
Variable Depth,128,1,0.01,2,2,2,0,0.002547740936279297,0.07031250000000025,01,,2,5.0
Variable Depth,128,1,0.05,2,2,2,0,0.0030634403228759766,0.03906249999999997,01,,2,5.0
Variable Depth,128,2,0.0,2,2,2,0,0.0013666152954101562,0.07812500000000008,10,,2,5.0
Variable Depth,128,2,0.001,2,2,2,0,0.0024797916412353516,0.03906249999999992,11,,2,5.0
Variable Depth,128,2,0.01,2,2,2,0,0.0028696060180664062,0.09374999999999997,01,,2,5.0
Variable Depth,128,2,0.05,2,2,2,0,0.0030956268310546875,0.0625000000000003,10,,2,5.0
Variable Depth,128,3,0.0,2,2,2,0,0.0015075206756591797,0.06250000000000008,10,,2,5.0
Variable Depth,128,3,0.001,2,2,2,0,0.0025870800018310547,0.05468749999999997,00,,2,5.0
Variable Depth,128,3,0.01,2,2,2,0,0.002872467041015625,0.04687499999999992,01,,2,5.0
Variable Depth,512,0,0.0,2,6,10,0,0.003023386001586914,0.03710937499999997,10,,2,5.0
Variable Depth,128,3,0.05,2,2,2,0,0.004033088684082031,0.06249999999999975,00,,2,5.0
Variable Depth,512,0,0.001,2,6,10,0,0.003899097442626953,0.01953125000000025,00,,2,5.0
Variable Depth,512,0,0.01,2,6,10,0,0.003919124603271484,0.03125000000000008,00,,2,5.0
Variable Depth,512,0,0.05,2,6,10,0,0.0034666061401367188,0.04492187499999992,11,,2,5.0
Variable Depth,512,1,0.0,2,2,2,0,0.0024979114532470703,0.04101562500000003,10,,2,5.0
Variable Depth,512,1,0.001,2,2,2,0,0.004059553146362305,0.015625000000000028,00,,2,5.0
Variable Depth,512,1,0.01,2,2,2,0,0.0037581920623779297,0.02343749999999975,00,,2,5.0
Variable Depth,512,1,0.05,2,2,2,0,0.003340482711791992,0.02148437500000025,10,,2,5.0
Variable Depth,512,2,0.0,2,2,2,0,0.0026235580444335938,0.023437499999999695,11,,2,5.0
Variable Depth,512,2,0.001,2,2,2,0,0.002984285354614258,0.03320312500000003,11,,2,5.0
Variable Depth,512,2,0.01,2,2,2,0,0.0037958621978759766,0.03515624999999997,01,,2,5.0
Variable Depth,512,2,0.05,2,2,2,0,0.003986835479736328,0.027343750000000305,10,,2,5.0
Variable Depth,512,3,0.0,2,2,2,0,0.0026438236236572266,0.04492187499999992,01,,2,5.0
Variable Depth,512,3,0.001,2,2,2,0,0.00386810302734375,0.03515624999999997,00,,2,5.0
Variable Depth,512,3,0.01,2,2,2,0,0.003739595413208008,0.023437500000000028,11,,2,5.0
Variable Depth,512,3,0.05,2,2,2,0,0.003736734390258789,0.029296875000000028,11,,2,5.0
Variable Depth,1024,0,0.0,2,6,10,0,0.005839347839355469,0.030273437499999972,00,,2,5.0
Variable Depth,1024,0,0.001,2,6,10,0,0.006482839584350586,0.01757812499999964,01,,2,5.0
Variable Depth,1024,0,0.01,2,6,10,0,0.0043523311614990234,0.018554687499999917,11,,2,5.0
Variable Depth,1024,1,0.0,2,2,2,0,0.006039857864379883,0.00781250000000025,11,,2,5.0
Variable Depth,1024,0,0.05,2,6,10,0,0.007870197296142578,0.03515625000000036,10,,2,5.0
Variable Depth,1024,1,0.001,2,2,2,0,0.005616903305053711,0.046874999999999695,11,,2,5.0
Variable Depth,1024,1,0.01,2,2,2,0,0.005497455596923828,0.01269531249999975,00,,2,5.0
Variable Depth,1024,1,0.05,2,2,2,0,0.004371166229248047,0.020507812500000083,10,,2,5.0
Variable Depth,1024,2,0.0,2,2,2,0,0.0040264129638671875,0.05468749999999992,11,,2,5.0
Variable Depth,1024,2,0.001,2,2,2,0,0.005608081817626953,0.014648437499999917,11,,2,5.0
Variable Depth,1024,2,0.01,2,2,2,0,0.0035419464111328125,0.014648437499999972,00,,2,5.0
Variable Depth,1024,3,0.0,2,2,2,0,0.005324363708496094,0.019531249999999917,11,,2,5.0
Variable Depth,1024,2,0.05,2,2,2,0,0.005223989486694336,0.04296874999999997,01,,2,5.0
Variable Depth,1024,3,0.001,2,2,2,0,0.004959583282470703,0.00976562500000036,11,,2,5.0
Variable Depth,1024,3,0.01,2,2,2,0,0.005517244338989258,0.00488281250000025,01,,2,5.0
Variable Depth,1024,3,0.05,2,2,2,0,0.0047969818115234375,0.01171875000000025,11,,2,5.0
Variable Depth,4096,0,0.0,2,6,10,0,0.021229028701782227,0.006591796875000361,00,,2,5.0
Variable Depth,4096,0,0.001,2,6,10,0,0.01708197593688965,0.008056640625000305,10,,2,5.0
Variable Depth,4096,0,0.01,2,6,10,0,0.013289690017700195,0.006103515624999917,01,,2,5.0
Variable Depth,4096,0,0.05,2,6,10,0,0.012672901153564453,0.009521484374999695,11,,2,5.0
Variable Depth,4096,1,0.0,2,2,2,0,0.017469167709350586,0.014648437499999917,01,,2,5.0
Variable Depth,4096,1,0.001,2,2,2,0,0.01591968536376953,0.010498046875000028,11,,2,5.0
Variable Depth,4096,1,0.01,2,2,2,0,0.01962876319885254,0.017578125000000083,00,,2,5.0
Variable Depth,4096,1,0.05,2,2,2,0,0.006195783615112305,0.01000976562500025,00,,2,5.0
Variable Depth,4096,2,0.0,2,2,2,0,0.01798725128173828,0.005371093750000083,10,,2,5.0
Variable Depth,4096,2,0.01,2,2,2,0,0.015438079833984375,0.006591796875000028,11,,2,5.0
Variable Depth,4096,2,0.001,2,2,2,0,0.01582932472229004,0.01000976562500036,10,,2,5.0
Variable Depth,4096,2,0.05,2,2,2,0,0.01768660545349121,0.012451171874999972,00,,2,5.0
Variable Depth,4096,3,0.0,2,2,2,0,0.013438224792480469,0.02490234375000025,01,,2,5.0
Variable Depth,4096,3,0.01,2,2,2,0,0.023190736770629883,0.009765624999999972,01,,2,5.0
Variable Depth,4096,3,0.001,2,2,2,0,0.02737283706665039,0.016357421875000028,11,,2,5.0
Variable Depth,4096,3,0.05,2,2,2,0,0.013214588165283203,0.015380859374999695,11,,2,5.0
Variable Depth,128,0,0.0,2,11,20,0,0.0017020702362060547,0.0390625,10,,2,10.0
Variable Depth,128,0,0.001,2,11,20,0,0.002724885940551758,0.08593749999999944,01,,2,10.0
Variable Depth,128,0,0.01,2,11,20,0,0.003150463104248047,0.07031250000000056,11,,2,10.0
Variable Depth,128,0,0.05,2,11,20,0,0.0026764869689941406,0.007812500000000555,01,,2,10.0
Variable Depth,128,1,0.0,2,2,2,0,0.0015349388122558594,0.0546875,10,,2,10.0
Variable Depth,128,1,0.001,2,2,2,0,0.00263214111328125,0.03906250000000039,00,,2,10.0
Variable Depth,128,1,0.01,2,2,2,0,0.003511190414428711,0.109375,10,,2,10.0
Variable Depth,128,1,0.05,2,2,2,0,0.003046751022338867,0.03906250000000017,00,,2,10.0
Variable Depth,128,2,0.0,2,2,2,0,0.001497030258178711,0.0546875,00,,2,10.0
Variable Depth,128,2,0.001,2,2,2,0,0.002619504928588867,0.023437500000000555,11,,2,10.0
Variable Depth,128,2,0.01,2,2,2,0,0.0028018951416015625,0.08593749999999983,01,,2,10.0
Variable Depth,128,2,0.05,2,2,2,0,0.0027031898498535156,0.09375,11,,2,10.0
Variable Depth,128,3,0.0,2,2,2,0,0.0015223026275634766,0.046875,01,,2,10.0
Variable Depth,128,3,0.001,2,2,2,0,0.0028870105743408203,0.0390625,11,,2,10.0
Variable Depth,128,3,0.01,2,2,2,0,0.0031769275665283203,0.05468749999999961,00,,2,10.0
Variable Depth,128,3,0.05,2,2,2,0,0.002958059310913086,0.0546875,01,,2,10.0
Variable Depth,512,0,0.0,2,11,20,0,0.0038416385650634766,0.03125,00,,2,10.0
Variable Depth,512,0,0.001,2,11,20,0,0.004139900207519531,0.011718749999999611,00,,2,10.0
Variable Depth,512,0,0.01,2,11,20,0,0.0040400028228759766,0.03515624999999961,00,,2,10.0
Variable Depth,512,0,0.05,2,11,20,0,0.0039501190185546875,0.044921875000000555,10,,2,10.0
Variable Depth,512,1,0.0,2,2,2,0,0.0024280548095703125,0.03906249999999983,11,,2,10.0
Variable Depth,512,1,0.001,2,2,2,0,0.0033621788024902344,0.037109375,11,,2,10.0
Variable Depth,512,1,0.01,2,2,2,0,0.0038361549377441406,0.02734375,00,,2,10.0
Variable Depth,512,1,0.05,2,2,2,0,0.003930807113647461,0.02539062500000039,01,,2,10.0
Variable Depth,512,2,0.0,2,2,2,0,0.001882314682006836,0.03320312500000039,01,,2,10.0
Variable Depth,512,2,0.001,2,2,2,0,0.0039000511169433594,0.04492187499999961,10,,2,10.0
Variable Depth,512,2,0.01,2,2,2,0,0.0041196346282958984,0.03515625000000039,10,,2,10.0
Variable Depth,512,2,0.05,2,2,2,0,0.0037653446197509766,0.07617187499999983,01,,2,10.0
Variable Depth,512,3,0.0,2,2,2,0,0.0027933120727539062,0.048828125000000555,00,,2,10.0
Variable Depth,512,3,0.001,2,2,2,0,0.003920555114746094,0.009765625000000389,11,,2,10.0
Variable Depth,512,3,0.01,2,2,2,0,0.0037932395935058594,0.013671875000000555,00,,2,10.0
Variable Depth,512,3,0.05,2,2,2,0,0.006735086441040039,0.017578124999999833,01,,2,10.0
Variable Depth,1024,0,0.0,2,11,20,0,0.006052255630493164,0.0107421875,11,,2,10.0
Variable Depth,1024,0,0.001,2,11,20,0,0.0055828094482421875,0.006835937499999445,11,,2,10.0
Variable Depth,1024,0,0.01,2,11,20,0,0.0050334930419921875,0.046875000000000555,01,,2,10.0
Variable Depth,1024,1,0.0,2,2,2,0,0.004010677337646484,0.028320312499999445,11,,2,10.0
Variable Depth,1024,0,0.05,2,11,20,0,0.005760908126831055,0.01660156249999961,00,,2,10.0
Variable Depth,1024,1,0.001,2,2,2,0,0.005066394805908203,0.025390625,10,,2,10.0
Variable Depth,1024,1,0.01,2,2,2,0,0.004462718963623047,0.0283203125,00,,2,10.0
Variable Depth,1024,1,0.05,2,2,2,0,0.005122661590576172,0.007812500000000167,00,,2,10.0
Variable Depth,1024,2,0.0,2,2,2,0,0.0033712387084960938,0.005859375,11,,2,10.0
Variable Depth,1024,2,0.001,2,2,2,0,0.004857301712036133,0.026367187500000167,00,,2,10.0
Variable Depth,1024,2,0.01,2,2,2,0,0.005024909973144531,0.01953125,01,,2,10.0
Variable Depth,1024,2,0.05,2,2,2,0,0.0064487457275390625,0.0146484375,01,,2,10.0
Variable Depth,1024,3,0.0,2,2,2,0,0.002602100372314453,0.025390625,10,,2,10.0
Variable Depth,1024,3,0.001,2,2,2,0,0.005124568939208984,0.023437499999999833,11,,2,10.0
Variable Depth,1024,3,0.01,2,2,2,0,0.004025936126708984,0.018554687499999445,01,,2,10.0
Variable Depth,1024,3,0.05,2,2,2,0,0.00555729866027832,0.0263671875,11,,2,10.0
Variable Depth,4096,0,0.0,2,11,20,0,0.020122289657592773,0.006347656250000389,00,,2,10.0
Variable Depth,4096,0,0.001,2,11,20,0,0.020012855529785156,0.009033203124999833,01,,2,10.0
Variable Depth,4096,0,0.01,2,11,20,0,0.017807722091674805,0.0078125,11,,2,10.0
Variable Depth,4096,0,0.05,2,11,20,0,0.019279003143310547,0.008789062499999445,11,,2,10.0
Variable Depth,4096,1,0.0,2,2,2,0,0.011351585388183594,0.010742187500000167,10,,2,10.0
Variable Depth,4096,1,0.01,2,2,2,0,0.021563291549682617,0.014404296875000167,10,,2,10.0
Variable Depth,4096,1,0.001,2,2,2,0,0.02026963233947754,0.019287109375,00,,2,10.0
Variable Depth,4096,2,0.0,2,2,2,0,0.014179229736328125,0.0063476562500001665,10,,2,10.0
Variable Depth,4096,1,0.05,2,2,2,0,0.018947601318359375,0.00732421875,10,,2,10.0
Variable Depth,4096,2,0.001,2,2,2,0,0.017955780029296875,0.0058593750000001665,10,,2,10.0
Variable Depth,4096,2,0.01,2,2,2,0,0.01618361473083496,0.021728515625,11,,2,10.0
Variable Depth,4096,2,0.05,2,2,2,0,0.015732288360595703,0.009033203125000555,11,,2,10.0
Variable Depth,4096,3,0.0,2,2,2,0,0.013768196105957031,0.011230468750000555,11,,2,10.0
Variable Depth,4096,3,0.001,2,2,2,0,0.02086162567138672,0.006591796875,10,,2,10.0
Variable Depth,4096,3,0.01,2,2,2,0,0.021158933639526367,0.005859375,01,,2,10.0
Variable Depth,4096,3,0.05,2,2,2,0,0.02785634994506836,0.011962890625000555,00,,2,10.0
